text,emotion
हाम्रा खेलाडीले  बिपक्षीलाई सजिलै अंक दिराछन्,2
उनि दैनिक रुपमा भैरहवामा भइरहेको प्रधानमन्त्री कप क्रिकेट प्रतियोगिता हेर्न आउने रैछन्,3
रास्ट्रिय टोलीका छनोटकर्ताले आज मैले खेलेको हेर्नेछन्,4
पाँच सेटको रोमाञ्चक जितपछि भलिबल खेलाडीहरूले हाँसे र एकअर्कालाई अँगालो हालेका थिए।,0
हाम्रो टोलीले मैदानमा यस्तो प्रतिकूलताको सामना गरेको देख्न गाह्रो छ।,1
बाउन्ड्रीलाई संकेत गर्ने रसि पनि राख्न सकेन आयोजकले,2
दर्शक नै नपाउने त्यो क्रिकेट रङ्गशाला अहिले दर्शकले भरिभराउ भएको छ,3
नेपाली टोलिको आज को खेलले आगामी राउन्ड तय गर्नेछ,4
नाटकीय कमब्याक जितपछि एस्पोर्ट्स गेमरहरू आफ्नो सिटबाट हाम फाले र एकअर्कालाई अँगालो हाले।,0
हारको निराशा हाम्रा फ्यानहरूमा स्पष्ट देखिन्छ।,1
कप्तानले मेरो फिल्डिंग पोसिशन चेन्ज नै गर्दैन यार,2
रास्ट्रिय टोलीको छनोट लिस्टमा सबै सुदूरपश्चिम प्रदेशका खेलाडीहरु परेका रहेछन,3
बल केहि अतिरिक्त उछाल संगै ट्रन  पनि भएको छ,4
मिडफिल्डबाट आफ्नो टोलीले उत्कृष्ट गोल गरेपछि फुटबल समर्थकहरु खुसी भएका थिए ।,0
त्यो प्रदर्शन पछि म उदासी र निराशाको भावना महसुस गर्दैछु।,1
कप्तानले त्यो खेलाडीलाई अल्ली बढीनै कुदाउने गरेको छ,2
यो रंगशालामा कृतिपुरको त्रिवि मैदान भन्दा धेरै सुविधा रहेको छ रे,3
उनले टोलिबाट आकस्मिक बिदा मागेका छन्,4
उनीहरूको टोलीले रोमाञ्चक रन पछ्याउँदै रेकर्ड लक्ष्य पछ्याउँदा क्रिकेट समर्थकहरूले ठूलो हर्षोल्लास गरे।,0
"हारको बावजुद, म त्यहाँ हाम्रो टोलीको प्रयासमा गर्व गर्छु।",1
त्यो नेपाली खेलाडीको ध्यान खेल तिर छैन,2
पिचले घाम नपाएको अवस्थामा पनि यति राम्रो विकेट तयार भएको रहेछ,3
मलाई क्रिकेट संघको करप्शन इकाईले छानबिन गर्ने भएको छ,4
बास्केटबल खेलाडीहरूले हाई-फाइभ र मुट्ठी बम्प साटासाट गरे पछि बजर-पिटाइ थ्री पोइन्टरले जित हासिल गरे।,0
हाम्रो टोली अपेक्षाहरू पूरा भएको देख्न कहिल्यै सजिलो छैन।,1
राम्रा खेलाडीहरुलाई हाम्रो टोलीले रेटीन गरेन,2
दक्षिण अफ्रिकाले न्युजिल्याण्ड विरुद्धको टेस्ट सिरिजका लागि बि टिम पठाउने भएको छ,3
बिपक्षीले दुई वटा क्याचिङ कभर फिल्डर सेट गराएको छ,4
रग्बी टोलीका साथीहरूले विजयी कप्तानलाई आफ्नो काँधमा उठाएर आफ्नो कडा संघर्षको जितको उत्सव मनाए।,0
हाम्रो टोली आफ्नो लय खोज्नको लागि संघर्ष गरिरहेको देखेर मेरो मुटु डुब्छ।,1
बिराटलाई बैंगलोर टोलिले रीटेन नगर्ने भएको छ,2
जो रुटले पनि चार विकेट लिएको रैछ,3
दिनको पहिलो ओभरको सामना मैले गर्ने भएको छु,4
च्याम्पियनसिप बाउटमा होमटाउन नायकले नकआउट प्रहार गरेपछि बक्सिङ समर्थकहरू हर्षोल्लासमा उत्रिए।,0
त्यो पराजयले हाम्रा समर्थकहरूलाई साँच्चै ठूलो चोट पुर्‍याएको छ।,1
अरुले फ्रेन्चाइजले चासो नदेखाएका खेलाडीहरुलाई मात्रै हाम्रो फ्रेन्चाइजले किनीराछ,2
हारीसकेको म्याचलाई उसले जिताएको रहेछ,3
बिपक्षीले एलबीडब्लूको अपिल गरेका छन्,4
खेल जित्नको लागि उनीहरूको टोलीले उल्लेखनीय पुनरागमन गरेपछि कबड्डी उत्साहीहरू गलियाराहरूमा नाचिरहेका थिए।,0
त्यो अप्रत्याशित नतिजा पछि म दुःखको गहिरो भावना महसुस गर्दैछु।,1
टिम दबाबमा हुदा नि कोचले टाइम आउट लिएन,2
उसले चौका र छक्का मात्रै हानेर शतक पुराएको रहेछ,3
यो खेल लो स्कोरिङ थ्रिलर होला जस्तो छ,4
स्वर्ण पदक प्राप्त गर्दै पोडियममा उभिएर पौडी खेल्नेहरूले मुस्कुराए र भीडलाई हात हल्लाए।,0
हाम्रा खेलाडीहरूले आफ्नो सबै दिए र अझै खाली हात उठेको हेर्न गाह्रो छ।,1
यो कप्तानको केहि भूमिका छैन यो टिममा,2
म्यानचेस्टर सिटीले १६ वर्षीय अर्जेन्टिनी मिडफिल्डरलाई भित्र्याउने भएको छ,3
उनको बलिङ एक्सन निकै खतरनाक छ,4
टेबलटेनिस च्याम्पियनहरूले विजेताको ट्रफी उचाइमा फहराएपछि कानदेखि कानसम्म हाँसे।,0
म हाम्रो टोलीको प्रदर्शनमा निराशाको वास्तविक भावना महसुस गर्दैछु।,1
बोर्डले खेलाडीलाई दिने भत्तामा रोक लगाउने भएको छ,2
सिटीले इचेभेरीका लागि करिब १२५ मिलियन पाउण्ड तिर्ने भएको छ,3
रिप्ले हेर्दा त बल अफ स्टम्पमा ठोक्किन्छ जस्तो छ,4
"भलिबल च्याम्पियनहरूले कोर्टमा नाचगान गरेर विजयको उत्सव मनाए, उनीहरूको अनुहार खुसीले चम्कियो।",0
हारको पीडा खेल सकिएपछि पनि रहन्छ ।,1
पूर्व खेलाडीहरु लाई केहि वास्ता नै गरेन संघले,2
श्रीलंकाले आज को खेलमा कप्तानलाई नै परिवर्तन गरेको छ,3
६ ओभर भित्र नेपालले टार्गेटलाई पुरा गर्नु पर्ने छ,4
एस्पोर्ट्स च्याम्पियनहरूले आफ्नो विजयको उत्सव मनाउँदै स्टेजमा कन्फेटीको वर्षा हुँदा विजयमा हात उठाए।,0
यस्तो नजिकको खेलमा हार्नु विशेष गरी निल्न गाह्रो छ।,1
कस्तो नराम्रो जर्सी डीजाइन गर्या हो नेपाली फुटबल टोलीको,2
मलिकले आफ्नो चौथो ओभरमा तीन नो बल गरेका रहेछन,3
२ विकेट गयो भने नेपाल खेलबाट बाहिर हुनेछ,4
फुटबल खेलाडीहरूले आफ्ना उत्साहित प्रशंसकहरूका अगाडि लिग ट्रफी उठाउँदा अँगालो हालेर हर्षोल्लास गरे।,0
च्याम्पियनसिप खेलमा भलिबल टोलीको पराजयले उनीहरूलाई हार र निराशाको अनुभूति गरेको छ।,1
सरकारले अझै नेपाली खेलाडीहरुलाई विदशी टोली सँग खेल्ने स्वीकृति दिएको छैन,2
उसले अफ स्पिन र लेग स्पिन दुइटै गर्न सक्ने रैछ,3
ठूलो बढ्त लिनेतर्फ बिपक्षी टोलि अग्रसर भएको देखिएको छ,4
आफ्नो टोलीले विदेशी भूमिमा ऐतिहासिक शृङ्खला जितेकोमा क्रिकेट फ्यानहरूले हर्षोल्लास र झण्डा फहराइदिए।,0
"एस्पोर्ट्समा, क्षेत्रीय क्वालिफायरमा खेलाडीको पराजयले उनीहरूलाई हारेको र निराश महसुस गराएको छ।",1
नेपाली राष्ट्रिय क्रिकेट टोलीका फिजियो डाक्टरले  बहाना बनाएर बिदामा बसेका रहेछन,2
अक्षर पटेलको करियर औसत केएल राहुलको भन्दा बढी छ,3
अब नेपालको मात्र १ विकेट बाकी छ,4
बास्केटबल समर्थकहरूले ताली बजाए किनभने तिनीहरूको टोलीले निर्दोष गल्ली-ओप खेल प्रदर्शन गर्यो।,0
फुटबल खेलाडीले गोल गर्ने मौका गुमाउँदा उनीहरूलाई हार र निराश महसुस भयो।,1
यी नेपाली खेलाडीहरुले क्रिकेटको खेलको बदनाम गर्न भए,2
टेस्ट म्याचको पहिलो दिनमै इंगलैंडले ५०० रन बनाएको छ,3
नेपालले भारतको बिशाल चुनौतीलाई पन्छाउँदै छ,4
रग्बी खेलाडीहरू हाँसे र लकर कोठामा एक अर्कालाई अँगालो मारेर कडा संघर्ष गरे।,0
फाइनल इनिङ्समा क्रिकेटरको ड्रप क्याचले उनीहरूलाई हार र विचलित महसुस गरे।,1
यो कोचको हावादारी ट्याकटिसले नेपाली टिमको शीर्ष क्रमको ब्याटिंग ध्वस्त बनायो,2
त्यस्तो पिचमा पनि मलेसियाले आक्रामक ब्याटिंग गरेको रैछ,3
बिश्वकपको दोस्रो चरणमा पुगेसंगै नेपालले अब भारत र बंगलादेश सँग खेल्ने भएको छ,4
अन्डरडग फाइटरले डिफेन्डिङ च्याम्पियनलाई पछि पार्दा बक्सिङका फ्यानहरूले खुसीसाथ उत्सव मनाए।,0
च्याम्पियनसिपको फाइनलमा बास्केटबल टोलीको हारले उनीहरूलाई पराजय र अपमानित महसुस गराएको थियो।,1
यो पक्का बोनस थियो यार जुन अघि रेफ्रीले दिएन,2
खेलमा पछि रहेर पनि अष्ट्रेलियाले आफ्नो इनिंगलाई समाप्त गर्ने घोषणा गरेको छ,3
३० अंकको अन्तरले जित्यो भने मात्रै नेपाल कबड्डी प्रतियोगिताको अन्तिम चारमा हुनेछ,4
कबड्डी समर्थकहरूले आफ्नो टोलीले प्लेअफमा स्थान पक्का गरेपछि विजयको गीत गाए।,0
रग्बी खेलाडीको करियर समाप्त हुने चोटले उनीहरूलाई हारेको र आशाहीन महसुस गरायो।,1
हाम्रो कप्तानलाई टस अघि पिच छुन पनि दिएनन्,2
भारतले लगातार ४ दिन सम्म ब्याटिंग गरेको रहेछ,3
कबड्डी खेलमा बिपक्षी खेलाडीले  रेडिंगमा मलाई लक्षित गर्दैछ,4
पौडी खेल्नेहरू एक कष्टप्रद प्रशिक्षण सत्र पूरा गरेपछि पोखरीमा रमाइलो रूपमा छिपेका थिए।,0
"तिनीहरूको समर्पणको बावजुद, उपाधि खेलमा बक्सरको हारले उनीहरूलाई हारेको र भाँचिएको महसुस भयो।",1
हाम्रो टोलीको स्लिप फिल्डर कति टाढा बस्या हो के,2
उनले तिन वोटै हेडिङ गोल गरेका छन्,3
कप्तानले समूह चएनका लागि बक्सबाट पर्ची निकाल लागेका छन्,4
पाँच सेटको रोमाञ्चक खेल हेर्दा टेबल टेनिस उत्साहीहरूले ताली बजाए र हर्षोल्लास गरे।,0
राष्ट्रिय प्रतियोगितामा कबड्डी टोलीको हारले उनीहरूलाई हार र निराशाको अनुभूति भयो।,1
प्यारापिटको लागि टिकट काटेको हामीलाई त्या बाट खेल हेर्न दिइएन,2
पुलिस क्लबले उपाधिमा ह्याट्रिकसमेत गरिसकेको रहेछ,3
आज बाट सुपर सिक्सको भिडन्त सुरु हुदैछ,4
भलिबल टोलीका साथीहरूले आफ्ना प्रतिद्वन्द्वीहरू विरुद्धको कठिन खेल जितेर मुस्कान र अँगालो बाँडे।,0
ओलम्पिक टोलीका लागि छनोट हुन नसकेका पौडीबाजहरूले उनीहरूलाई हार र निराश महसुस गरे।,1
उसको लापरबाहीले पोखरा रंगशालाको फुटबल मैदानको सबै दुबो मरेछन्,2
उसले एक ओभर सक्नलाई दश वटा बल गरेको रहेछ,3
हाम्रा खेलाडीले बिपक्षी खेलाडीलाई डरलाग्दो ट्याकल गरेका छन्,4
एस्पोर्ट्स प्रतियोगीहरूले आफ्नो निर्णायक विजयको रिप्ले हेर्दा सन्तुष्टिले मुस्कुराए।,0
अन्तर्राष्ट्रिय प्रतियोगितामा टेबलटेनिस खेलाडीको हारले उनीहरुलाई हार र निराशाको अनुभूति भएको छ ।,1
कप्तानले मलाई बलिंग गर्न दिएन,2
१ खेल जितदा १० अंक पाइने रैछ त,3
विपक्षीले हामीलाई तीन शून्यको अवस्थामा पुर्‍याउने भए,4
एक दशकमा पहिलो पटक च्याम्पियनसिप जित्दा फुटबल टोलीले खुसीयाली मनायो।,0
अन्तर्राष्ट्रिय च्याम्पियनसिपमा भलिबल टोलीको पराजयले उनीहरूलाई हार र निराशा महसुस गरेको छ।,1
नेपालले युएइको बि टिमलाई पनि हराउन सकेन,2
उनले आफ्नो पहिलो स्पेलमै ७ विकेट लिएका छन्,3
क्यानले हामी खेलाडीहरु माथि विज्ञप्ति जारी गर्ने भएको छ,4
फाइनल खेलमा आफ्नो मनपर्ने ब्याट्सम्यानले शतक प्रहार गरेपछि क्रिकेट फ्यानहरू हर्षोल्लासमा उत्रिए।,0
"एस्पोर्टमा, विश्वव्यापी प्रतिस्पर्धामा खेलाडीको पराजयले उनीहरूलाई हारेको र निराश महसुस गराएको छ।",1
प्रमुख स्पिनरलाई छोडेर टोलिले अर्कैलाई टोलिमा समावेश गरएछ,2
कबड्डी सुपरस्टार रोहित र मोनु आगामी पीकेएल सिजनका लागि अन्सोल्ड भएका छन्,3
त्यो बलरले नेपालको इनिङ ध्वस्त पार्न सक्ने छन्,4
बास्केटबल खेलाडीहरूले एक-अर्कालाई जोशका साथ हाई-फाइभ गरेपछि बजर-पिटिङ शटले उनीहरूको जीत सुनिश्चित गरे।,0
फुटबल खेलाडीले गोल गर्ने मौका गुमाउँदा उनीहरूलाई हार र निराश महसुस भयो।,1
नेपाल क्रिकेट संघले यसपाली पनि रेड बल क्रिकेट म्याच नराख्ने भयो,2
माथिल्लोक्रमका ब्याट्सम्यानले भन्दा तल्लोक्रममा ब्याट्सम्यानले धेरै रन हानेका रैछन्,3
पहिलो इनिङमा सात विकेट लिएका बलरले हामी सामु बलिंग गर्न आउदै छन्,4
रग्बी समर्थकहरूले स्ट्यान्डमा नाच्दै उनीहरूको टोलीले ओभरटाइममा नाटकीय प्रयास गरे।,0
क्रिकेटरको मिसफिल्डिङ त्रुटिले उनीहरूलाई हारेको र लज्जित भएको महसुस गरे।,1
नेपाली खेलाडीहरुले जितीसकेको खेललाई पनि हराए,2
टोटनह्यामले इंग्लिस प्रिमियर लिग फुटबलमा लिग लिडर चेल्सीलाई पराजित गरेको,3
पर्सि हुने भनेको चार गुणा सय मिटर रिलेको स्पर्धा भोलि नै हुने भएको छ,4
बक्सिङ उत्साहीहरूले चर्को स्वरमा हर्षोल्लास गरे जब अंडरडग फाइटरले शासनको च्याम्पियनलाई नकआउट गरे।,0
अन्तिम मिनेटमा बास्केटबल टोलीको हारले उनीहरूलाई हारेको र निराश महसुस गर्‍यो।,1
त्यो नेपाली बलरले अन्तिम ओभरमा २० रन दियो,2
प्रो कबड्डी लिगको अंक तालिकामा पुनेरी पल्टनले १०० अंक कटाएको छ,3
बिपक्षी खेलाडीले नन स्ट्राइकिङ इन्डमा सिधा थ्रो गरेका छन्,4
राष्ट्रिय च्याम्पियनसिप जितेपछि कबड्डी खेलाडीहरूले अँगालो हालेर हर्षोल्लास गरे ।,0
रग्बी खेलाडीको करियर-धम्कीको चोटले उनीहरूलाई हारेको र विनाश भएको महसुस गरायो।,1
मेरो सानो अनुरोधलाई पनि फ्रान्चाइजीले अस्वीकार गरेको छ,2
चेल्सीले एकै सिजनमा १३ खेल जितेर क्लब कीर्तिमान बनाएको छ,3
ति बिपक्षी खेलाडीहरु घातक सावित हुन सक्ने छन्,4
रिले दौडमा पोखरी कीर्तिमान तोडेपछि पौडीबाजहरू खुसीले हाँसे ।,0
"तिनीहरूको दृढ संकल्पको बावजुद, च्याम्पियनशिप खेलमा बक्सरको हारले उनीहरूलाई हार र निराशा महसुस गरे।",1
विकेट टेकर बलरलाई कप्तानले  मात्र २ ओभरको स्पेल दिए,2
मानन्धरले सबैभन्दा धेरै समय त्रिवेणी कप खेलाएका रहेछन,3
अफ स्टम्प बाहिरको बलले नेपाली खेलाडीहरुलाई सताउन सक्ने छ,4
पाँच सेटको रोमाञ्चक खेल पछि टेबलटेनिसका प्रतियोगीहरूले मुट्ठी बम्प र मुस्कान साटासाट गरे।,0
अन्तराष्ट्रिय प्रतियोगितामा कबड्डी टोलीको हारले उनीहरुलाई हार र निराशाको अनुभूति भएको छ ।,1
म्याचमा बिपक्षीहरुले त्यतिकै अपिल गरिराछन्,2
उनले आफ्नो करियरकै पहिलो टेस्ट म्याचमा १० विकेट लिएका छन्,3
नेपाली टिमको साझेदारीलाई तोड्न श्रीलंकाले अनुभबी स्पिनरहरू लगाइरहेको छ,4
क्षेत्रीय प्रतियोगिता जितेर भलिबल टिमका साथीहरुले एकअर्कालाई अँगालो हालेका थिए ।,0
पोडियममा पुग्न पौडी खेलाडीको असफलताले उनीहरूलाई हारेको र विचलित महसुस गरे।,1
त्यो बिपक्षी खेलाडीले थ्रो बल गरेको छ,2
अल्ट्रा म्याराथनकी अन्तर्राष्ट्रिय धाविका मीरा राईलाई दमकमा ‍२८ लाखसहित सम्मान गरिएको छ,3
ऐरी स्टम्पिंगको धरापमा पर्ने सम्भावना उच्च छ,4
फाइनल राउण्डमा आफ्ना कडा प्रतिद्वन्द्वीहरूलाई पराजित गर्दा एस्पोर्ट्स गेमरहरूले उत्साहपूर्वक मनाए।,0
विश्व च्याम्पियनसिपमा टेबलटेनिस खेलाडीको हारले उनीहरुलाई हार र निराशाको अनुभूति भएको छ ।,1
कबड्डीमा नेपाली टिमका सुरेन्द्र विपक्षीका लागि आठौं खेलाडी हो जस्तो छ,2
बिहानी सत्र सकिनुअगावै उनले शानदार शतक प्रहार गरेका छन्,3
नेपालका लागि अन्तिम खेलाडी मैदानमा आएका छन्,4
फुटबल कोचले आफ्नो खुसी राख्न सकेन किनकि उनको टोलीले उत्तम खेल योजना कार्यान्वयन गर्यो।,0
ओलम्पिक छनोटमा भलिबल टोलीको पराजयले उनीहरूलाई हार र निराशाको अनुभूति गराएको थियो।,1
अझै २ घण्टा खेल नगराईने भएको छ,2
सिड्नी क्रिकेट ग्राउण्डमा  रग्बी क्रिकेट लगायत धेरै थरिका खेल एकैसाथ खेलाईने रहेछ,3
इन्जर्ड खेलाडीले नेपालका लागि अन्तिम विकेटको रूपमा साथ दिने भएका छन्,4
अन्तिम ओभरमा आफ्नो टोलीले जित हासिल गरेपछि क्रिकेट दर्शकले झण्डा फहराएर हर्षोल्लास गरे ।,0
"एस्पोर्टमा, प्रमुख टूर्नामेंटमा खेलाडीको पराजयले उनीहरूलाई हारेको र निराश महसुस गराएको छ।",1
त्यो खेलाडीले उसलाई पास उपलब्ध गराएन,2
ब्राजिलियन क्लब चापेकोइन्सले आगामी सिजनका लागि ४० खेलाडी अनुवन्ध गरेको छ,3
प्रतियोगितामा हाम्रो प्रतिभा छनोटका लागि गठित समितिको सिफारिस गरिएको छ,4
बास्केटबल फ्यानहरू खुसीका साथ आफ्नो सिटबाट उफ्रिए किनभने तिनीहरूको टोलीले प्लेअफमा स्थान सुरक्षित गर्यो।,0
फुटबल खेलाडीले अन्तिम मिनेटमा पेनाल्टी किक गुमाउँदा उनीहरूले हार र निराश महसुस गरे।,1
आफ्नो कल्ब हार्न लागेसी आयोजकले इन्जुरी समय बढाउन खोजेको छ,2
विसीसीआइले थप खेलाडीहरु को जर्सी रिटाएर्ड गर्ने तयारी मा जुटेको छ,3
आज नेपाल फुटबल संघ एन्फाको निर्वाचन हुने छ,4
रग्बी खेलाडीहरूले आफ्नो कप्तानलाई आफ्नो काँधमा उठाएर आफ्नो कडा संघर्षको जितको उत्सव मनाए।,0
निर्णायक क्षणमा क्रिकेटरले छोडेको क्याचले उनीहरूलाई हारेको र डिफ्लान्ट भएको महसुस गरे।,1
प्रतियोगितामा आयोजकले चरम भ्रष्टाचार गरेको रहेछ,2
अब तीनै फम्र्याटको भारतीय टोलीको कप्तान रिशव पन्त भन्ने भएका छन्,3
कबड्डीमा बिपक्षी खेलाडीहरुले मलाई यांक्ल होल्ड गर्ने योजना बुनेका छन्,4
आफ्नो मनपर्ने फाइटर विजेता घोषित भएपछि बक्सिङ समर्थकहरूले कन्फेटीको साथ रिंगको वर्षा गरे।,0
च्याम्पियनसिप खेलमा बास्केटबल टोलीको हारले उनीहरूलाई पराजय र मोहभंगको महसुस भयो।,1
बोर्डले रोहितलाई टोलिमा पनि समाबेस गराएको छैन,2
मुर्ताजाले मेस्सीले हस्ताक्षर गरेको अर्जेन्टिनाको जर्सी पाएका छन्,3
राष्ट्रिय खेलकुद प्रतियोगिताका लागि आइतबारदेखि खेलाडी छनौट प्रतियोगिता सुरु हुने भएको छ,4
"कबड्डी उत्साहीहरू सडकमा नाच्दै, आफ्नो टोलीको अप्रत्याशित विजयको उत्सव मनाए।",0
रग्बी खेलाडीको कमजोर चोटले उनीहरूलाई हारेको र निराश महसुस गरे।,1
नेपाली खेलाडीहरु जैले त्यही खेलाडीसँग हारिरहेका हुन्छन,2
उनले पहिलो ओभरको पहिलो बलमै श्रीलंकाली ब्याट्म्यानलाई आउट गरेको छन्,3
डिभिजन टु को शीर्ष दुइ स्थानमा रहेमात्र नेपाले पुन च्याम्पियनसिप खेल्न पाउनेछ,4
पौडी खेल्नेहरू पोखरी वरिपरि आफ्नो विजयको गोदमा सँगै हाँसे र ठट्टा गरे।,0
"उनीहरूको प्रशिक्षणको बावजुद, बक्सरको उपाधिको बाउटमा हारले उनीहरूलाई हार र निराश महसुस गरे।",1
नेपाली खेलाडीहरुले अभ्यास हर्न मानेका छैनन्,2
हिजोको खेक्मा अस्ट्रेलियाका कुनै पनि ब्याट्सम्यानले छक्का प्रहार गर्न सकेका रैनछन,3
हाम्रो टोलीका गोलकिपरले बचाउन खोज्दा बल रिबाउण्ड भएको छ,4
टेबल टेनिस च्याम्पियनहरूले भीडबाट तालीले भिज्दै आफ्नो ट्रफी विजयी रूपमा उठाए।,0
दिनदिने नेपाली खेलाडीहरु ले खेल बिगारीराछन्,2
म्यान्चेस्टर युनाइटेडर म्यान्चेस्टर सिटी प्रिमियर लिगका अलावा इएफएल कपको चौथो चरणमा पनि आमने सामने हुने भए,3
आज हामी विरुद्ध बिपक्षी टोलिले असली खेल देखाउने भनेको छ,4
"भलिबल च्याम्पियनहरूले एकअर्कालाई बलियो रूपमा अँगालो हालेका थिए, तिनीहरूको अनुहारमा खुशीको आँसु बग्यो।",0
प्रतिष्ठित प्रतियोगितामा कबड्डी टोलीको हारले उनीहरूलाई हार र निराशाको अनुभूति भयो।,1
नेपाल ओलम्पिक कमिटीले अदालतको निर्णय विपरित कार्य गर्दै आइरहेको छ,2
आईपीएल प्रतियोगिता दुई चरणमा खेलाइने भएको छ,3
बलले घाटिमा लागेपछि उनी मैदानमै ढलेका छन्,4
हजारौं फ्यानहरूको अगाडि च्याम्पियनशिप ट्रफी उठाउँदा एस्पोर्ट्स च्याम्पियनहरू कानदेखि कानमा हाँसे।,0
आफ्नो व्यक्तिगत उत्कृष्ट हासिल गर्न पौडी खेलाडीको असफलताले उनीहरूलाई हारेको र निराश महसुस गरे।,1
बिपक्षी समर्थकले नेपाली खेलाडीलाई लक्षित गरी ढुंगा प्रहार गरेका छन्,2
उ सँग दुवै हातले तीब्र गतिमा बल फ्याक्ने क्षमता रहेको छ,3
ति क्रिकेट खेलाडीहरुको अवस्था झन् गम्बीर भएको छ,4
अन्तिम मिनेटमा गोल गर्दै उपाधि जित्दा फुटबल खेलाडीहरूले अँगालो हालेर हर्षोल्लास गरे।,0
ग्रान्डस्लाममा टेबलटेनिस खेलाडीको पराजयले उनीहरूलाई हार र निराशा महसुस गरेको छ ।,1
नेपाली खेलाडीहरुले सानो जम्पमा नि धेरै समय लगाए,2
उनलाई २२ जिल्लाका ए बी तथा सी डिभिजनका गरी दश क्लब र तीन समितिले समर्थन गर्ने भएका छन्,3
डकवर्थ लुइस नियमका आधारमा खेल हुने भएको छ,4
आफ्नो टोलीले ऐतिहासिक शृङ्खला जितेको भन्दै क्रिकेट फ्यानहरूले राति अबेरसम्म खुसी मनाएका थिए।,0
विश्व च्याम्पियनसिपमा भलिबल टोलीको पराजयले उनीहरुलाई हार र निराशाको अनुभूति गराएको छ ।,1
नेपाली खेलाडीहरुले खेललाई महत्त्व दिएका छैनन्,2
सहारा क्लब पोखराले यस वर्षको सर्वोत्कृष्ट राष्ट्रिय फुटबल खेलाडी घलानलाई प्रदान गरेको छ,3
मेडीकल स्टाफहरु हतारिदै मैदानमा तर्फ गएका छन्,4
बास्केटबल समर्थकहरूले ब्यानरहरू लहराए र उनीहरूको टोली चौथो क्वाटरमा पुनरागमन गरेपछि हर्षोल्लास गरे।,0
"एस्पोर्टमा, प्रमुख टूर्नामेंटमा खेलाडीको पराजयले उनीहरूलाई हारेको र निराश महसुस गराएको छ।",1
यसपाली पनि  डब्लूटीसीको फाइनल खेल इंगलैंडमै हुने भएको छ,2
उनले गरेको १०० गोलमा एक गोल पनि पेनाल्टी बाट संभव भएको छैन,3
बिपक्षी टोलीका सबै खेलाडी उच्च फर्म मा छन्,4
रग्बी टोलीका साथीहरू हाँसे र लकर कोठामा एक अर्कालाई अँगालो हालेर कडा संघर्ष गरे।,0
फुटबल खेलाडीले फाइनल खेलमा गोल गर्ने मौका गुमाउँदा उनीहरूलाई हार र निराशा महसुस भयो।,1
टोली समस्यामा पर्दा कोचको तर्फबाट केहि प्रतिक्रिया आएन,2
अमेरिकी मुक्केबाज मेवेदर जुनियरले जितेको वेल्टरवेट उपाधि विश्व बक्सिङ संगठनले फिर्ता लिएको छ,3
पहिलो दिनमै पिचले हर्कत गर्दै छ,4
स्थानीय नायकले च्याम्पियनसिप बाउटमा नकआउट पञ्च दिएपछि बक्सिङका फ्यानहरूले गर्वका साथ खुशी मनाए।,0
नाजुक क्षणमा क्रिकेटरको फम्पल क्याचले उनीहरूलाई हारेको र निराश महसुस गरे।,1
अल्ली तेज भागेको भए २ रन आउथ्यो यार,2
प्रतियोगितामा हंगकंगले शतप्रतिशत नतिजा निकालेको छ,3
बिपक्षी कप्तानले नया फिल्ड पोसिशन सेट गरेका छन्,4
कबड्डी समर्थकहरूले आफ्नो टोलीको सफलताको खुसीमा विजयी गीत गाउँदै सडकमा नाचिरहेका थिए ।,0
च्याम्पियनसिप राउन्डमा बास्केटबल टोलीको हारले उनीहरूलाई हारेको र निराश महसुस गरेको छ।,1
बिपक्षी समर्थकले हाम्रा टोलीका खेलाडीहरुलाई जिस्काएका छन्,2
स्पेनिस फुटबल क्लब रियल मड्रिड फेरि विश्वकै सबैभन्दा धनी क्लब भएको छ,3
फुटबल खेलमा चोटपटकको डर सधैं मेरो दिमागको पछाडि लुकेको हुन्छ।,4
रेकर्ड बोर्डमा आफ्नो नाम सूचीबद्ध देख्दा पौडी खेल्नेहरू सन्तुष्टिले हाँसे।,0
रग्बी खेलाडीको करियर समाप्त हुने चोटले उनीहरूलाई हारेको र निराश महसुस गरे।,1
लियोनल मेस्सी हेरचाहमा बार्सिलोनाले हेलचेक्र्याईं गरेको छ,2
सबै चार गोल पहिलो हाफमै संभव भएका रहेछन,3
क्रिकेटका फास्ट बलरहरूले आफ्नो तीव्र गति र सटीकताको साथ डरको भावना जगाउन सक्छन्।,4
टेबल टेनिस उत्साहीहरूले ताली बजाए र हर्षोल्लास गरे जब उनीहरूले रोमाञ्चक र्‍यालीहरूले भरिएको तीव्र खेल देखे।,0
